279.23	5.164
283.85	6.575
285.68	7.227
288.18	8.159
290.38	9.094
293.15	10.362
293.17	10.252
293.89	10.718
296.28	11.986
298.15	13.011
298.15	13.035
298.29	13.120
303.15	16.188
303.15	16.236
308.15	20.076
313.15	24.605
313.15	24.646
323.15	36.240
325.84	39.997
333.15	51.909
343.15	72.525
353.15	99.084
353.65	99.325
355.62	106.658
378.37	199.984
433.17	670.345
493.06	1813.180
513.55	2430.470
551.23	3959.410
